CustomerID,TransactionID,TransactionDate,Amount,ProductCategory,PaymentMethod
0fb44d2e-abc4-4ada-8b93-d376da47e3b0,0,2024-06-01,179.93,Automotive,Bank Transfer
086370e7-8884-47d7-89b0-776401a43e1c,0,2023-12-05,0.0,Electronics,Debit Card
6cc1eaef-8496-4485-af7a-9812ccdac060,0,2022-10-30,191.55,Health & Beauty,PayPal
999ad741-dfd2-46fe-afcb-7d1a3347c5c1,0,2022-09-04,141.31,Health & Beauty,Debit Card
eec67dd0-87ec-4eab-8ed8-0f6bf5470c49,0,2023-03-17,706.83,Home & Garden,PayPal
36b20be9-b317-4467-9456-27ce780f76fe,0,2024-04-13,76.61,Clothing,PayPal
868a390d-9cf4-4a35-b48c-4d2db6412b96,0,2022-12-11,451.05,Health & Beauty,Debit Card
c085dc18-db0c-42ea-ae6e-0b3839bdd767,0,2022-11-29,436.8,Clothing,PayPal
8af27e3e-6225-43a1-b3b5-9a838531c97c,0,2024-05-06,526.05,Automotive,PayPal
c655d6d2-58ed-4584-a015-4f280e2c192f,0,2023-12-04,290.53,Electronics,Debit Card
68a177b8-97d6-4f8e-b9c3-d328f99ae6bc,0,2023-04-30,436.53,Health & Beauty,Credit Card
c9c2a3f3-cd4f-4b17-ad7c-69fbccc2416e,0,2023-10-07,637.29,,Credit Card
0ab0e741-f4ad-4d82-92c4-b5055b5c5549,0,2023-09-21,238.38,,PayPal
9f682ebb-dc68-4d1a-a83a-4b1f74608578,0,2022-09-05,204.79,Health & Beauty,PayPal
521d871b-7afc-459e-b79b-9fa07501277d,0,2023-12-04,0.0,Electronics,Debit Card
c18592c2-7f7e-4f3b-bc5b-2210b007a8f5,0,2023-11-15,48.51,Health & Beauty,PayPal
f0d87968-72cf-4817-b871-c8812a52c570,0,2022-12-15,235.48,,Credit Card
378542a7-dd80-4639-b411-6a2fd45e9852,0,2022-07-16,0.0,Electronics,Debit Card
29b0d097-a024-4afe-9b54-cce47df42f6c,0,2023-05-19,278.73,Automotive,Credit Card
b01fc0f2-d8a1-47c1-a96f-5a9e8b2870a1,0,2022-11-05,0.0,Automotive,Bank Transfer
6cd42d95-7e8b-415c-bb5b-e083adbf74a5,0,2023-05-24,944.44,Health & Beauty,Debit Card
fca77c16-5fd3-495f-bb00-a5c961504e5a,0,2024-01-06,429.2,Clothing,Debit Card
256c49b7-534c-463e-921f-3a43d55c0203,0,2023-04-25,271.59,Electronics,Debit Card
3c14e099-dc0a-4772-ae2d-524e33d81033,0,2024-02-27,13.6,Clothing,Credit Card
f56e56b7-bbde-455c-b570-61cd2005b4e4,0,2023-02-05,-100.0,Automotive,PayPal
66b56399-002c-42e1-8266-8c3e96e4a22a,0,2022-09-14,894.62,Electronics,Bank Transfer
f6db05bc-e9ff-454c-983c-fc4a7fd13323,0,2022-09-23,437.72,Electronics,Credit Card
0ad25f2c-6c04-4af7-8672-475375387a4d,0,2023-06-02,31.36,Health & Beauty,Bank Transfer
f8c0198a-5f47-4bbf-b9e4-e8a4dbf4380c,0,2023-09-06,62.83,Clothing,PayPal
9af03c6f-88de-4f43-9bc1-445104c6894b,0,2023-05-22,154.29,Clothing,Credit Card
a9afbefb-532c-4572-94ab-257bdbd4ca08,0,2024-03-22,603.95,Electronics,Debit Card
9d25a4c2-9323-4df8-ab97-dbfdc89c7ee6,0,2024-03-13,965.56,Electronics,PayPal
c542f337-bd14-4d58-8ef4-e609830bf5c1,0,2023-04-02,153.02,Automotive,Debit Card
bdfb63af-d1a7-412c-8d2d-f80f6a26420f,0,2024-04-16,993.7,Home & Garden,Bank Transfer
8ecb60d8-2993-4586-b0cd-41309f3e559b,0,2022-10-28,742.26,Automotive,Bank Transfer
df8efbc2-afb8-4036-b764-ec5d26891ca3,0,2022-09-06,970.59,Clothing,Credit Card
86f62a9f-e0c9-4904-a196-65218dc5cea5,0,2023-06-27,488.23,Health & Beauty,Bank Transfer
65ebd3e8-3032-46c7-ae26-8fdcca6aae96,0,2024-04-29,232.98,Home & Garden,PayPal
f6cab49a-a8b5-42a8-92be-42e200212268,0,2023-07-16,299.8,Electronics,PayPal
40b91e2f-7da8-48ea-97ec-f623cd22268f,0,2023-01-07,209.46,,PayPal
a19141a4-b574-4bdc-a9b4-c05e8b2519f7,0,,34.0,Health & Beauty,Bank Transfer
0fb0bd8b-df5e-4029-be1f-b861d1ded562,0,2024-03-09,55.69,,Bank Transfer
4702d3fc-a279-41fc-a3e1-9a643f76d8c6,0,2024-05-24,289.95,Health & Beauty,PayPal
e7c7f991-9b89-485f-b2e1-216ac5c661a0,0,2022-12-23,0.0,Clothing,Bank Transfer
a8f82019-5586-46dc-87b2-3660e80ecd7d,0,2024-01-16,678.55,Clothing,Debit Card
f3387277-5484-4efc-8654-296b842463b9,0,2023-10-07,917.13,Clothing,Debit Card
0c4b59d3-f907-4240-8849-6d592af9f7f6,0,2023-07-26,876.04,Clothing,Debit Card
a27c9e64-5b69-40df-b523-2359497a0c00,0,2022-12-05,989.13,Home & Garden,Debit Card
856080d7-84d9-4b62-8824-4996673500b0,0,2023-04-04,998.13,Home & Garden,Bank Transfer
da8ca11e-3b75-42ed-9526-b7d5d6cfdb79,0,2023-04-04,396.75,Health & Beauty,PayPal
99220a1a-25ed-41a2-8156-541ea6ae971f,0,2023-03-12,127.15,Electronics,PayPal
ccbaf8a3-c12b-46ad-a994-dfbe60858b24,0,2023-04-26,717.79,Automotive,Bank Transfer
8f61e984-4fa5-4941-95ee-e42c92758e02,0,2024-04-11,595.64,Clothing,Debit Card
7689da74-95f4-4977-a528-968d6e64235c,0,2023-01-12,543.74,Home & Garden,Debit Card
267bca9f-cc78-499d-9f07-a52a638c5d8c,0,2024-04-15,961.44,Health & Beauty,PayPal
7c31f87f-62b5-465d-aeb5-76d253d559eb,0,,22.18,Home & Garden,Bank Transfer
9e5a62bf-b2cc-4743-b266-252c16a36f83,0,2023-01-21,913.55,Home & Garden,Bank Transfer
840c5cf0-3fe7-40ee-8f3b-08c7c0dad3d1,0,2022-09-01,246.88,Home & Garden,Bank Transfer
42c67723-2085-4d2e-b237-fbfdfbdf9f3f,0,2022-11-02,149.37,Health & Beauty,Credit Card
14a794f8-2099-4aee-97e4-bdd3899994c6,0,2023-08-03,752.09,Health & Beauty,Debit Card
f3f8dda4-749f-4890-b326-8d71bc938f73,0,2024-06-19,151.49,Automotive,Bank Transfer
0d54a00f-7e0e-45e3-804d-5a43044cfa0b,0,2023-04-25,847.98,Home & Garden,PayPal
472dd3d5-946e-4c40-804d-110cc6faae1d,0,2024-04-30,749.94,Automotive,Credit Card
ae828d06-d474-4ec3-9327-0662508c9e6e,0,2023-05-24,786.57,Clothing,PayPal
6cc1eaef-8496-4485-af7a-9812ccdac060,0,2023-05-16,104.07,Health & Beauty,Credit Card
78bee088-4d98-4eaf-ab74-cac78e41e898,0,2022-10-29,464.46,Health & Beauty,Debit Card
fa34c74f-0db0-4879-9d53-d079f93b924d,0,2022-11-08,973.75,Home & Garden,Bank Transfer
6ed32b2a-887d-4e4e-babd-2d6392fa060e,0,2022-11-22,967.05,Clothing,Bank Transfer
929e20a0-f1e7-4130-ba19-3a420f2311ac,0,2023-03-04,870.46,Electronics,PayPal
808bfcb0-4e84-4357-8c71-5aca60952a06,0,2023-08-25,0.0,Health & Beauty,Credit Card
61566b24-0de9-47bd-aadd-0650b9646191,0,2023-05-18,899.08,Electronics,PayPal
5cdc991a-892c-438b-8eb2-36454910a1a8,0,2024-03-17,135.31,Electronics,Credit Card
152fca0f-9095-4702-a079-a6a39a1ae04c,0,2022-09-17,894.06,,Credit Card
41846ddf-f6d1-40ef-952b-652f8904d6ee,0,2023-05-14,934.7,Home & Garden,Bank Transfer
ab87ecef-f7ea-49b0-8c50-c31442ad5c46,0,2022-12-04,-100.0,Home & Garden,Debit Card
30ac13c2-740f-4650-a33b-2fe3c5a6adc2,0,2024-04-01,0.0,Clothing,Bank Transfer
6685f2fb-41e7-48e5-80d0-8da360b791f1,0,2024-05-28,0.0,,Bank Transfer
c9158142-8cc1-452d-9c32-5760943ded3d,0,2023-02-10,822.19,Clothing,Credit Card
cfd54725-4901-4a70-862f-2da2113346cd,0,2023-05-17,156.93,Electronics,Debit Card
1019ccad-cf57-45a4-935a-55a717cb0b19,0,2024-04-26,985.87,Health & Beauty,Debit Card
c955772a-d585-4042-9a3c-1409ac7f5a49,0,2023-04-02,37.17,Electronics,Credit Card
60b4f94b-9fe0-4851-82ea-64d10af847b8,0,2022-08-30,498.05,Automotive,Debit Card
92d8fe98-faee-46c1-9fb3-b860fe226236,0,2023-03-26,19.15,Health & Beauty,Bank Transfer
2172c7bf-0780-46ea-b512-112eff96c8c9,0,2023-02-01,839.27,Home & Garden,Bank Transfer
7a2a204c-45c6-472b-81e1-3fcfdcaef417,0,2024-01-05,660.43,Home & Garden,Debit Card
cd733ffe-4726-4d32-b2a8-06a86d0dfa20,0,2023-08-07,888.24,Home & Garden,PayPal
18c03691-9a7c-4711-81f8-01d06c1cae4b,0,2023-12-19,371.95,Electronics,Bank Transfer
574f65fb-c9a3-49cd-87c0-c6beed1d13f2,0,2023-02-10,934.74,Health & Beauty,PayPal
54a57437-221b-427f-a8ed-3c7bb3530388,0,2023-03-29,0.0,Electronics,Debit Card
3d921b43-7411-4048-a294-c1f40ff81a30,0,2024-01-24,942.71,Home & Garden,PayPal
56a1a6d5-3e94-4e3f-aa56-2d6c0dcad380,0,2022-09-19,471.75,Home & Garden,Debit Card
e8de7d84-5ca6-40a2-8b3f-27cda500b8d9,0,2023-12-19,10.9,Clothing,Bank Transfer
4a8ebbc3-f442-46ee-ae83-476b6767802c,0,2023-11-18,74.25,Electronics,PayPal
1f5c5adc-e909-470d-b426-2e128b353d04,0,2022-09-22,473.81,Health & Beauty,Debit Card
e4f5c19b-60e0-4e10-9735-88d05adf0667,0,2023-08-27,823.58,Clothing,Credit Card
5304fc02-34ca-4162-9284-3b42e90f3bce,0,2023-09-18,751.04,Automotive,PayPal
88efac91-e005-417f-bc9e-57a5deb7f746,0,2023-03-17,836.35,Automotive,Credit Card
4daabb30-a613-4170-bdb6-b79e45d9856b,0,2023-11-28,593.64,Electronics,Bank Transfer
eeebfab7-8917-4eb2-a187-fae698d2978b,0,2023-02-20,304.47,,Bank Transfer
db10c135-1080-4fce-b653-d5a5fb572fa8,0,2024-05-13,-100.0,Home & Garden,Credit Card
a77e68ea-8cb4-4b08-870b-194dc3331752,0,2022-09-04,614.63,Automotive,PayPal
9e68d26c-7772-4fa8-a1f7-50c8c9c1db86,0,2024-03-14,811.4,Automotive,Debit Card
2c7c61c3-3657-463a-aab2-a2d355e884f8,0,2023-11-08,111.45,Electronics,Bank Transfer
768b95d6-378c-462e-8d70-22c41d6c65bf,0,2024-03-16,289.46,Home & Garden,PayPal
02a9f067-33aa-4b23-ac8a-a3ca458ccf65,0,2023-04-23,347.7,Automotive,Credit Card
6eb52152-bea9-4906-9613-02a2805ff837,0,2024-06-24,231.44,Clothing,Credit Card
41d08007-2bf4-470f-ad2d-97a972abced6,0,2024-01-24,496.26,Clothing,PayPal
63761a52-e454-4701-a01d-6255d2d15895,0,,317.62,,PayPal
ea7308c9-73f0-4539-8139-b12ecad3575d,0,2022-12-29,550.02,Automotive,Credit Card
d64b0c8d-1831-4b29-baa2-08c4d5c3a0f9,0,2023-11-25,466.09,,Bank Transfer
8a1b714a-0592-42f9-bdc0-e7d67163f3f1,0,2023-03-12,0.0,Health & Beauty,Bank Transfer
157d8d81-ca3d-45fb-8c15-cc19680d123c,0,2022-09-23,585.87,Clothing,Bank Transfer
fe652a6b-df5d-4a14-99e1-3d1bc3d4aba9,0,2024-06-17,507.96,Home & Garden,Bank Transfer
4eed01a0-3f24-46c8-b919-432410150ff6,0,2024-04-18,248.46,Automotive,Bank Transfer
78eb8c8f-ce31-4585-8c1e-7bc7943f3707,0,2022-09-22,731.56,Home & Garden,PayPal
07ea2879-d2f9-49ab-935b-d5d2e21ca816,0,2024-04-24,633.91,Clothing,Bank Transfer
92ad692c-6e50-43bd-b47e-b0606ce6e802,0,2023-10-01,145.81,Health & Beauty,Bank Transfer
6f27b068-88f5-4889-b7c4-2c78c9003846,0,2023-01-15,999.86,Electronics,Credit Card
0245d7a4-69b5-4f4a-9685-7fa4b60bdae6,0,2024-02-19,642.26,Electronics,Credit Card
10b5f508-60ed-4894-9d2d-f0150493849f,0,2024-05-09,546.84,Home & Garden,Bank Transfer
6cd42d95-7e8b-415c-bb5b-e083adbf74a5,0,2024-01-08,179.83,Electronics,Bank Transfer
9f6760d0-6b6f-4ed5-88da-74787fcfa14b,0,2024-03-31,714.93,Automotive,Credit Card
93f43999-e91e-4e6b-ae65-8514ada12ce0,0,2022-09-29,560.09,Electronics,PayPal
1ccb71e6-8f53-423f-808d-a2023aa0c5a8,0,,55.24,Clothing,Bank Transfer
09b36d20-6a6c-4193-be8e-ab31ad7d0e84,0,2023-03-15,612.51,Clothing,PayPal
a9a3ce5a-1459-428a-b461-2ec4611ffdcd,0,2022-09-09,0.0,Home & Garden,Bank Transfer
0ece51e3-e19f-4a06-8f1a-43d7a4e4cbe9,0,2023-09-24,0.0,Clothing,Debit Card
1fbbc3ad-d48f-4e64-9ef7-4e58277af29a,0,2024-04-14,0.0,Electronics,Debit Card
70094f12-4aa0-47b5-89bb-809b7c091507,0,2024-02-26,625.12,Health & Beauty,Credit Card
a33b4c6b-8873-48ff-8d29-33f3a3b64251,0,2023-03-25,330.91,Home & Garden,Credit Card
59ea89e2-a155-4538-8981-9705c6f451ab,0,2024-03-13,228.16,Automotive,Credit Card
a8f090f4-9647-49e5-9bc0-06203eaa301f,0,2023-12-18,974.79,Clothing,PayPal
b01cf495-5ea5-4cb7-acd3-b2c1e6983959,0,2024-05-26,926.41,Automotive,Bank Transfer
ea9c6ace-9cbb-43fa-a98f-7825fcc7508e,0,2023-06-13,258.05,Home & Garden,Debit Card
72aec0bd-fd32-472c-9b49-055bb88e33c6,0,2022-12-31,754.17,Automotive,Debit Card
153db56e-c750-4137-8435-d4f0544281a3,0,2023-03-23,867.37,Clothing,PayPal
e06f0e16-8e48-483b-b103-9f105b139ca8,0,2023-08-18,0.0,Home & Garden,Debit Card
911002e8-a300-479d-8c88-55fda909d449,0,2023-07-19,0.0,Clothing,Debit Card
eec67dd0-87ec-4eab-8ed8-0f6bf5470c49,0,2023-11-06,172.99,,Debit Card
4090ba85-b111-4f75-a792-c777965f5255,0,2024-06-27,138.72,Home & Garden,Bank Transfer
cd4d3f5a-a57a-41f5-93d9-23c3bb7023ef,0,2022-09-02,881.06,Electronics,Debit Card
8414f142-72a4-4343-9afd-48c4333bfda4,0,2023-12-29,627.97,Home & Garden,Debit Card
2ff0e505-c81a-4d59-8cb4-0f9fe40c0464,0,2023-08-17,498.88,Health & Beauty,Debit Card
0829ffb0-ff21-4427-8d2f-ac951aadb25d,0,2022-07-04,463.57,Home & Garden,PayPal
4c1adb6b-6585-4824-aae1-a9e7f95ec785,0,2022-10-04,864.24,Automotive,Credit Card
5050eefe-2392-4d18-b4b6-913d42b9f62b,0,2022-10-31,437.14,Health & Beauty,Debit Card
1c77cb4b-2e79-4201-90a2-f9794dd4328e,0,2023-10-11,59.06,Clothing,Debit Card
6e820fd4-83e9-41c3-8c2a-4c39b93d9a22,0,2022-12-19,724.64,Home & Garden,Bank Transfer
71904c78-c815-499d-8289-88ae7c89883f,0,2022-11-28,767.64,Health & Beauty,Bank Transfer
603730a2-0f6d-4d3b-a760-39db03ab01f4,0,2023-03-09,432.46,Health & Beauty,Bank Transfer
6c0120b7-486d-460e-b11e-6c8b6dc4770a,0,2022-11-10,465.32,,Debit Card
0770e254-efc6-46f6-b0e4-27dec5175da3,0,2023-12-04,129.09,Automotive,Debit Card
9207fa75-5758-48d1-94ad-19c041e0520f,0,2023-01-22,0.0,Clothing,Debit Card
01968dca-24a2-4e04-86f9-f2de71066e03,0,2024-05-26,307.17,Electronics,Credit Card
e1787f8a-3681-477f-92bc-c76f56f14bc3,0,2024-05-02,917.9,Health & Beauty,Debit Card
d64b0c8d-1831-4b29-baa2-08c4d5c3a0f9,0,2023-06-20,0.0,Electronics,Debit Card
bd90f5cb-05a7-40f4-acb1-eedf48b58ffa,0,2024-01-19,344.5,Clothing,PayPal
6e623356-5088-4f02-afdd-dbe6bd948d8c,0,2022-09-07,744.54,Home & Garden,Credit Card
481bcc62-9dcb-4766-bbdd-79f5554d73f8,0,2024-04-11,0.0,Electronics,PayPal
153e984c-d96b-4749-b0b5-ca0f7490a048,0,2022-07-13,839.41,Home & Garden,Debit Card
03fac2e6-f130-4cf6-b8b8-2f147c2fe60a,0,2023-10-15,175.31,Automotive,Bank Transfer
694564e4-e52a-41bc-b076-53100fb5b3cd,0,,758.18,Automotive,Debit Card
852cad8e-ef1b-4ed3-9221-4b31bef6af6d,0,2023-12-02,953.98,Automotive,PayPal
a808b2b2-0be4-423b-abec-24068d450f73,0,2023-01-30,381.46,Automotive,Debit Card
4f6d0e26-dbf8-4abe-8b06-083acba71564,0,2022-10-18,475.26,Health & Beauty,PayPal
1f31b312-f00d-46ba-a83b-586ebeabc72c,0,2023-06-28,682.97,,PayPal
a87a1b5b-ab0d-48b6-b671-fce5c284fe45,0,2024-05-18,460.39,Clothing,PayPal
9e879ea8-cb51-4d8d-9e63-0d9464959be4,0,2024-02-14,194.72,Clothing,Credit Card
d64b0c8d-1831-4b29-baa2-08c4d5c3a0f9,0,2024-01-05,58.64,Clothing,Credit Card
11227dc2-7920-428f-93a8-4595cc1fe6ca,0,2024-05-03,906.76,Home & Garden,Bank Transfer
c5537a33-a4c2-4e97-b439-a4d59e2baf6b,0,2023-12-23,99.66,Automotive,Debit Card
eaa372ee-4574-43db-adb8-8bb3e92226e1,0,2023-12-26,511.36,Health & Beauty,Bank Transfer
c730f890-8def-4e02-a90a-f76b014f521b,0,2022-11-01,841.42,,Bank Transfer
dd4e5e8e-d439-498e-bea6-54340350e5b8,0,2024-05-26,883.46,Automotive,Debit Card
f381038c-b3ed-4561-84b1-0f60d4afb6c9,0,2023-12-10,556.86,Electronics,Debit Card
b22eb6bb-1742-4cc3-ab63-3b56ad1f8121,0,2024-06-27,581.56,Clothing,Bank Transfer
0064a8b2-71d3-41c1-a46a-6eea56fdff91,0,2023-03-28,781.49,Electronics,Debit Card
8a4e842f-affe-430d-81a5-15102e10eece,0,2023-04-15,10.21,Clothing,PayPal
ea9c6ace-9cbb-43fa-a98f-7825fcc7508e,0,2023-06-07,0.0,Clothing,Bank Transfer
7c7df909-aa25-48c7-af9d-6ebe714b28b6,0,2023-03-23,50.07,Automotive,Bank Transfer
59e1ccfe-8f67-4f2c-8e4c-f1483df35ae8,0,2023-02-24,665.7,Clothing,Credit Card
1ffded5f-b38d-45b7-943d-4100779c3599,0,2022-08-06,548.28,Electronics,Credit Card
e8a5fdb8-fcd9-450c-9635-e376266c8bcf,0,2022-10-23,574.47,Home & Garden,Credit Card
fdb81781-8071-4364-b074-dacc53de5284,0,2024-04-02,552.37,,PayPal
a9a3ce5a-1459-428a-b461-2ec4611ffdcd,0,2023-01-07,902.13,Home & Garden,Bank Transfer
fd63f236-3ec3-401d-9fa1-53bda0bd7c0e,0,2023-03-26,31.09,Automotive,Bank Transfer
00c15eff-8bcf-4d12-a5d4-992e45e3309f,0,2023-11-06,100.29,Clothing,Credit Card
7982720f-fa58-47f3-b9cd-bdfd800d14e3,0,2024-04-30,22.89,Health & Beauty,Credit Card
253fa70f-a41b-40c0-8958-37f3b5e204e0,0,2023-11-07,981.56,Clothing,Credit Card
d499e291-a5a7-4b2e-9a89-99c0a49da18a,0,2022-11-22,369.38,,Bank Transfer
1dca69a0-6e83-4bbd-a589-fb28890aeadb,0,2024-06-30,741.77,,PayPal
752d0d0f-c234-44cb-b36d-8808b640faae,0,2023-11-08,456.4,Clothing,Debit Card
aac57e67-f138-426a-8f26-c4620e29f4e6,0,2024-03-31,955.98,,Credit Card
9dff89a9-fc39-423e-85d2-144f4e16c981,0,2023-12-23,923.4,Clothing,PayPal
142d2fe3-3958-433b-a163-3899040ab178,0,2022-10-02,806.38,,Credit Card
46471751-46b7-42f9-afbf-a02412e647ee,0,2023-08-12,793.0,Electronics,PayPal
aae60ad7-5553-4d10-a637-93d5dcc98e4a,0,2023-07-02,116.46,Electronics,Bank Transfer
42f77824-a944-4471-836f-345ff12517bd,0,2023-01-16,321.55,Health & Beauty,Bank Transfer
84eb0d99-5f2b-4fad-a39c-8794e94c25e4,0,2024-03-10,159.61,Clothing,Bank Transfer
b3091754-e6f1-4352-adb9-1f4651c04d2b,0,2023-10-01,602.51,Clothing,Debit Card
cd945724-5b93-44bc-8921-ad0c41af8ec1,0,2024-02-12,910.09,Electronics,Debit Card
eebeecb0-6a24-488f-8f1b-b9b66e0652fc,0,2022-12-28,508.4,Automotive,Bank Transfer
7a63603b-38fb-4733-bb8c-c4faa632ab0d,0,2023-08-01,399.06,Health & Beauty,PayPal
262adfc3-44ae-442d-a213-2d3eb9e668a3,0,2022-08-25,872.45,Home & Garden,Credit Card
768b95d6-378c-462e-8d70-22c41d6c65bf,0,2023-03-18,119.18,Home & Garden,PayPal
02b325b3-f763-47f0-8454-d8cb65fa1832,0,2023-08-31,422.23,Clothing,Debit Card
f969ee04-7064-470e-8e2f-b4ed0fc6d140,0,2023-07-12,733.13,Home & Garden,Bank Transfer
ec5770ea-d47e-4872-8e74-3c77c1fe8b3c,0,2023-03-03,461.04,,Credit Card
34c73bdb-588c-4674-8c8c-a6f1fac456b0,0,2023-02-21,0.0,Home & Garden,Bank Transfer
ecb9513f-fa9d-432c-996e-87fb80dc8827,0,2023-03-25,0.0,,Debit Card
3814b8e4-cade-4665-86af-dda3e3628f17,0,2023-09-21,270.01,Home & Garden,Credit Card
56648514-9da1-42f1-911f-49b94b7038f6,0,2023-04-12,46.29,Health & Beauty,Credit Card
7a7ebefe-7936-4e6f-9cf2-6e80c7d2d849,0,2022-12-18,316.67,,PayPal
ed89b7fb-0b0a-4e28-b086-538479d7cd24,0,2024-04-04,667.93,Automotive,PayPal
929e20a0-f1e7-4130-ba19-3a420f2311ac,0,2023-04-18,809.21,Home & Garden,Debit Card
7ebb1bd0-ca6b-4090-9351-c4793fdf4bfe,0,2024-05-27,748.67,Clothing,PayPal
68b5a27d-980f-409d-9b64-acc242c86f8e,0,2024-02-06,0.0,Health & Beauty,Debit Card
7ff4699d-2b11-4c68-813a-d1ba122089db,0,2023-03-04,10.37,Electronics,Bank Transfer
6e1feeab-c26b-4462-ae4c-77ff8d6e5b35,0,2023-11-22,429.69,Electronics,Bank Transfer
9486f96b-071e-4951-a373-d6897109793d,0,2023-07-21,138.17,Automotive,Debit Card
262adfc3-44ae-442d-a213-2d3eb9e668a3,0,2024-03-24,188.56,Automotive,Bank Transfer
fe4eace1-a485-45b5-827f-d8a3dfe9d92d,0,2024-03-01,724.1,Health & Beauty,Credit Card
70b70bf3-205e-4992-a88c-02bf2ed1471f,0,2024-02-02,144.31,Clothing,Bank Transfer
8512b48f-4b69-4852-abdc-b0ca27953ee6,0,2022-08-09,779.36,Clothing,Bank Transfer
b14fcb71-e3f9-4cba-99de-f0e79d7ac5bc,0,2024-01-24,753.04,Electronics,Debit Card
77280a9d-3fc9-4140-bc4e-b85cd5c7a8b1,0,2022-09-26,0.0,Electronics,PayPal
68afa4cc-e2d5-4150-b358-2e14e7508721,0,2023-07-20,0.0,Electronics,Bank Transfer
ed46f0b3-870a-41c4-b2c2-6a47937d394e,0,2023-01-27,445.12,Health & Beauty,Bank Transfer
20e5c8e7-ee20-46d1-bbd9-638c6cfd2522,0,2024-02-29,772.3,Automotive,Bank Transfer
c2c93273-8204-4385-8dd5-a277dc51989f,0,2024-05-07,393.22,Health & Beauty,Debit Card
b29ddf39-3a1e-4a11-97fd-a2ec8ccf01c5,0,2023-02-28,0.0,Automotive,PayPal
322d552c-3a57-48dc-bfff-7804e35ab734,0,2024-06-07,265.78,Clothing,Bank Transfer
d2e46fdd-70eb-46dc-8d2b-f23bed09742d,0,2024-05-22,719.82,Clothing,Credit Card
f2ae0761-35fa-44a8-ac81-e607e89611ef,0,2023-12-06,92.98,Automotive,PayPal
f50cdd04-dc3c-4259-aa56-ffbb357e0731,0,2022-09-06,528.73,Electronics,Debit Card
e76d99b7-f95c-416f-8d4e-5fe436a6414c,0,2023-09-13,805.51,,Credit Card
6fa635e0-d171-4413-a101-1b41e4831ce4,0,2024-05-20,108.74,Electronics,Bank Transfer
67d84891-1749-4618-889d-3f1bd6968ab5,0,2024-05-18,0.0,Clothing,Bank Transfer
99462720-beca-4890-852e-79d16990f055,0,2022-07-11,601.52,Health & Beauty,Credit Card
20f360d6-65c8-4295-98f7-282d3a089d77,0,2023-05-24,954.22,Automotive,Bank Transfer
b779c476-9543-44ef-b23e-72fd407bb706,0,,560.18,Electronics,PayPal
018be1fd-e482-4d3d-87b9-a425ae35c5a1,0,2022-09-19,970.11,Clothing,Debit Card
63a3c9cf-ac63-41a6-bf00-2f140f015fcd,0,2023-06-12,0.0,Automotive,Debit Card
c39b1fb1-7f69-4631-9279-b8051420c444,0,2023-04-29,0.0,Electronics,Credit Card
a182297b-e38a-43a7-bc51-572645ba843b,0,2022-12-23,0.0,Clothing,Debit Card
2da6af33-03ca-4206-9735-eaa16ed458d9,0,2022-10-25,727.06,Electronics,Bank Transfer
a7cd664c-e55d-4ed7-ab27-d368aa115090,0,2023-05-29,901.84,Electronics,PayPal
a30b5c34-8a68-4d85-bc60-bf4d3885b983,0,,466.92,Automotive,PayPal
76fec26a-efb0-4bd6-9ea7-7edcdd03d080,0,2023-11-06,364.68,Home & Garden,Debit Card
1223fb41-781f-4bbe-95ee-cfc4163ff736,0,2022-12-10,963.93,,Bank Transfer
24c99886-9e2e-4b95-a28d-6a809ddf8447,0,2024-01-11,909.32,Electronics,Debit Card
6d34f2f6-7b86-438c-87a9-0d8da1151178,0,,772.63,Automotive,PayPal
5bb6126c-97a0-441c-95e2-3d962016c4c0,0,2023-04-25,398.05,Health & Beauty,Bank Transfer
31e73aba-0e0a-489a-a00a-478f5d6b7006,0,2024-06-01,530.87,Clothing,PayPal
34e3f558-622e-4d6b-8d5d-07ab632e1b95,0,2024-02-19,201.38,Clothing,Credit Card
83b8546f-50a6-4b60-8dfc-78004cc0076c,0,2023-06-16,413.0,Clothing,Debit Card
2c6e2999-a381-4ad9-9731-e53a746da9f8,0,2024-04-08,349.05,Home & Garden,Debit Card
14845984-5bef-45d5-9c6a-daf55f287206,0,2022-08-20,36.05,Electronics,Credit Card
09fb5363-5925-415e-a0b3-e47e07854481,0,2024-03-28,616.09,Clothing,Debit Card
f288eca4-19dc-4cb3-87bc-082a146ab029,0,,528.58,Health & Beauty,Credit Card
97ee26b8-320c-4c59-9abb-62380716854f,0,2023-06-07,500.31,Clothing,Debit Card
a4c9847c-dd0b-4b8d-83a8-c59968f274d7,0,2022-10-03,99.23,Health & Beauty,Credit Card
5fb09cd8-a473-46f7-80bd-6e49cf509078,0,2022-11-11,976.88,Electronics,PayPal
eb8bb3ce-e182-4a9c-8084-c55c738815e1,0,2024-03-18,0.0,Clothing,Bank Transfer
705b6742-d75d-4f53-a4e9-231ba146f34d,0,2023-05-26,904.06,Automotive,PayPal
d1604f83-72bc-4c5a-b280-e213dfec9cb5,0,2024-01-16,354.5,Clothing,PayPal
b7b84b81-c61b-4f23-b3db-b18010484122,0,2022-07-29,598.06,Electronics,Debit Card
8f913b3f-65fa-4fff-b402-bff340ad86c8,0,2023-09-14,714.51,Home & Garden,Bank Transfer
96f0eb54-ca26-4ec6-b15e-2d1263d5a701,0,2023-04-20,491.68,Automotive,PayPal
